TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud,Hours,DayOfWeek
69629,2024-02-20 06:57:35.885793,4523.69,219,purchase,San Diego,0,6,20
69630,2024-01-15 06:15:35.885799,2763.93,740,purchase,Philadelphia,0,6,15
69631,2024-06-27 00:28:35.885804,3861.18,926,refund,San Antonio,0,0,27
69632,2023-12-22 16:41:35.885809,2243.38,63,refund,Dallas,0,16,22
69633,2024-04-16 18:35:35.885815,3839.68,658,purchase,Houston,0,18,16
69634,2023-12-04 06:21:35.885820,2822.43,219,refund,Phoenix,0,6,4
69635,2023-12-27 04:05:35.885825,113.69,558,refund,San Jose,0,4,27
69636,2024-05-07 05:25:35.885831,4517.15,825,refund,Los Angeles,0,5,7
69637,2024-05-23 07:48:35.885836,2872.21,826,purchase,San Jose,0,7,23
69638,2024-01-28 09:39:35.885842,4132.14,739,purchase,San Diego,0,9,28
69639,2023-10-29 09:02:35.885847,3209.77,109,refund,New York,0,9,29
69640,2024-09-06 22:55:35.885853,1985.09,871,refund,Phoenix,0,22,6
69641,2024-10-21 09:10:35.885858,4489.46,42,purchase,San Jose,0,9,21
69642,2024-02-10 06:00:35.885863,2361.55,793,refund,Dallas,0,6,10
69643,2024-02-07 12:23:35.885869,3454.31,965,purchase,New York,0,12,7
69644,2024-08-31 13:15:35.885874,4422.32,378,refund,Chicago,0,13,31
69645,2023-11-16 14:38:35.885880,606.49,947,refund,San Diego,0,14,16
69646,2024-02-15 19:17:35.885885,247.96,237,purchase,Dallas,0,19,15
69647,2024-09-10 18:05:35.885890,4265.79,406,refund,San Antonio,0,18,10
69648,2023-12-30 14:27:35.885896,763.27,548,refund,San Antonio,0,14,30
69649,2024-06-07 13:45:35.885901,2225.96,935,purchase,Phoenix,0,13,7
69650,2024-04-06 14:24:35.885906,1757.09,124,purchase,Houston,0,14,6
69651,2023-12-28 19:36:35.885912,610.11,213,refund,Phoenix,0,19,28
69652,2023-11-25 15:51:35.885917,1329.9,743,refund,Phoenix,0,15,25
69653,2024-08-26 06:00:35.885923,2515.18,621,refund,Los Angeles,0,6,26
69654,2024-01-17 13:17:35.885928,843.54,611,refund,Houston,0,13,17
69655,2023-12-21 08:13:35.885934,1922.37,526,refund,San Diego,0,8,21
69656,2024-03-14 23:59:35.885939,1903.96,596,refund,Philadelphia,0,23,14
69657,2024-10-01 15:43:35.885945,3843.16,443,refund,San Diego,0,15,1
69658,2024-03-30 00:49:35.885950,799.94,752,refund,Phoenix,0,0,30
69659,2024-07-30 20:22:35.885956,788.32,202,refund,Chicago,0,20,30
69660,2024-09-07 10:15:35.885962,2388.12,499,purchase,Philadelphia,0,10,7
69661,2024-06-09 03:50:35.885973,3328.37,66,refund,Houston,0,3,9
69662,2024-02-20 07:21:35.885979,704.38,37,refund,San Diego,0,7,20
69663,2023-10-30 12:56:35.885985,3526.67,720,refund,Houston,0,12,30
69664,2024-02-28 23:46:35.885991,3820.69,597,purchase,San Diego,0,23,28
69665,2024-09-23 04:27:35.885996,1092.86,770,purchase,Philadelphia,0,4,23
69666,2024-10-06 10:47:35.886001,2469.12,741,purchase,Chicago,0,10,6
69667,2024-07-21 16:38:35.886006,4370.92,798,refund,Phoenix,0,16,21
69668,2023-12-31 19:28:35.886012,1783.23,638,purchase,Chicago,0,19,31
69669,2024-02-16 23:44:35.886017,351.18,392,refund,Dallas,0,23,16
69670,2023-11-25 22:13:35.886023,4488.27,391,refund,San Diego,0,22,25
69671,2024-04-08 17:18:35.886028,3543.21,104,purchase,Houston,0,17,8
69672,2024-09-28 00:17:35.886033,4877.76,637,refund,Los Angeles,0,0,28
69673,2024-07-18 03:36:35.886038,793.99,368,refund,Philadelphia,0,3,18
69674,2024-08-17 05:36:35.886044,1844.95,101,refund,San Diego,0,5,17
69675,2023-12-05 18:27:35.886050,3309.86,799,purchase,Chicago,0,18,5
69676,2024-04-14 20:30:35.886055,1233.46,801,refund,San Diego,0,20,14
69677,2024-08-31 01:55:35.886060,1693.34,318,purchase,Phoenix,0,1,31
69678,2024-08-01 03:48:35.886066,2156.53,405,refund,Houston,0,3,1
69679,2024-05-14 01:41:35.886071,456.98,313,refund,Dallas,0,1,14
69680,2024-06-04 00:52:35.886077,4916.67,757,refund,Houston,0,0,4
69681,2024-03-28 00:24:35.886082,841.4,86,purchase,Chicago,0,0,28
69682,2024-03-31 06:27:35.886087,111.12,84,purchase,San Jose,0,6,31
69683,2024-01-31 15:09:35.886093,2640.44,394,refund,Los Angeles,0,15,31
69684,2024-05-22 08:38:35.886098,1832.92,524,refund,San Antonio,0,8,22
69685,2024-10-12 01:05:35.886104,652.9,626,refund,Phoenix,0,1,12
69686,2024-01-09 04:35:35.886110,3284.8,749,purchase,New York,0,4,9
69687,2024-02-28 01:29:35.886115,1341.73,939,purchase,San Antonio,1,1,28
69688,2024-03-19 08:30:35.886120,3711.86,216,refund,Dallas,0,8,19
69689,2024-01-14 10:47:35.886126,3038.68,807,purchase,New York,0,10,14
69690,2024-03-29 03:02:35.886131,3066.61,724,refund,Phoenix,0,3,29
69691,2024-07-12 08:38:35.886136,796.55,804,refund,Philadelphia,0,8,12
69692,2024-02-15 14:01:35.886142,1309.67,970,refund,Phoenix,0,14,15
69693,2024-01-30 00:32:35.886147,157.44,59,refund,San Diego,0,0,30
69694,2024-02-07 20:44:35.886153,4152.59,59,refund,Phoenix,0,20,7
69695,2024-02-23 00:49:35.886159,3166.99,693,purchase,Chicago,0,0,23
69696,2024-03-18 02:29:35.886164,335.53,652,purchase,Phoenix,0,2,18
69697,2024-08-22 02:50:35.886170,4820.09,484,refund,Dallas,0,2,22
69698,2024-03-09 12:15:35.886175,656.18,169,purchase,San Jose,0,12,9
69699,2024-09-06 04:53:35.886181,2796.18,231,purchase,San Jose,0,4,6
69700,2024-01-17 13:35:35.886186,4332.03,469,refund,Los Angeles,0,13,17
69701,2024-03-20 15:25:35.886192,718.87,714,refund,San Antonio,0,15,20
69702,2024-10-11 03:53:35.886197,4082.98,934,refund,Chicago,0,3,11
69703,2024-05-02 21:12:35.886202,4131.11,603,refund,San Antonio,0,21,2
69704,2024-03-27 13:40:35.886207,827.66,109,purchase,New York,0,13,27
69705,2024-08-16 08:47:35.886213,4099.57,106,purchase,Philadelphia,0,8,16
69706,2024-08-19 10:13:35.886219,2640.63,387,purchase,New York,0,10,19
69707,2024-08-06 16:16:35.886224,1403.5,315,refund,New York,0,16,6
69708,2024-04-13 02:45:35.886229,4635.59,938,refund,Phoenix,0,2,13
69709,2024-06-30 00:49:35.886235,4798.14,3,purchase,Dallas,0,0,30
69710,2024-08-04 09:42:35.886240,905.42,318,purchase,Dallas,0,9,4
69711,2024-01-30 14:57:35.886245,3279.49,237,purchase,Chicago,0,14,30
69712,2024-02-14 13:38:35.886251,337.8,726,purchase,Dallas,0,13,14
69713,2024-05-27 10:32:35.886256,3314.52,576,refund,Los Angeles,0,10,27
69714,2024-01-13 03:24:35.886262,2927.3,461,refund,Phoenix,0,3,13
69715,2024-03-10 03:30:35.886267,3482.09,366,purchase,Chicago,0,3,10
69716,2024-01-29 18:18:35.886272,468.62,363,refund,Phoenix,0,18,29
69717,2023-10-22 00:53:35.886278,1654.77,980,purchase,Los Angeles,0,0,22
69718,2023-12-22 20:57:35.886283,432.22,83,purchase,Philadelphia,0,20,22
69719,2024-03-30 16:44:35.886288,1525.84,469,refund,San Diego,0,16,30
69720,2024-10-02 01:10:35.886293,1498.35,275,purchase,Philadelphia,0,1,2
69721,2023-12-03 22:15:35.886299,4560.8,133,refund,Chicago,0,22,3
69722,2024-02-26 08:46:35.886304,4701.85,980,refund,Dallas,0,8,26
69723,2024-02-20 00:39:35.886309,1150.69,44,purchase,Philadelphia,0,0,20
69724,2024-04-11 17:46:35.886315,3660.62,149,refund,New York,0,17,11
69725,2024-04-17 03:18:35.886320,4477.87,346,refund,San Jose,0,3,17
69726,2023-12-06 04:28:35.886325,4781.11,385,purchase,Chicago,0,4,6
69727,2023-12-27 13:33:35.886331,4243.31,158,refund,San Diego,0,13,27
69728,2023-12-31 04:26:35.886336,2534.97,925,refund,Dallas,0,4,31
69729,2024-03-27 12:37:35.886342,636.86,995,purchase,San Diego,0,12,27
69730,2024-01-11 05:21:35.886348,2266.04,233,refund,San Jose,0,5,11
69731,2024-08-20 03:27:35.886353,1945.55,738,refund,Chicago,0,3,20
69732,2024-07-08 01:23:35.886359,2873.23,45,purchase,New York,0,1,8
69733,2024-01-16 07:51:35.886364,3318.1,122,refund,San Jose,0,7,16
69734,2024-07-04 07:45:35.886369,46.35,584,refund,Dallas,0,7,4
69735,2024-04-20 03:32:35.886374,459.77,319,purchase,Los Angeles,0,3,20
69736,2024-09-28 01:22:35.886380,3354.17,941,purchase,San Jose,0,1,28
69737,2023-11-12 03:32:35.886385,4837.18,850,purchase,Los Angeles,0,3,12
69738,2024-06-30 18:18:35.886391,3749.65,313,refund,Houston,0,18,30
69739,2024-05-15 21:38:35.886397,3647.28,686,refund,San Diego,0,21,15
69740,2024-07-21 04:00:35.886402,2949.03,993,purchase,Chicago,0,4,21
69741,2024-04-13 19:26:35.886408,1003.79,140,purchase,Houston,0,19,13
69742,2024-04-30 19:31:35.886413,1603.09,280,refund,Dallas,0,19,30
69743,2023-12-22 23:57:35.886419,701.73,875,purchase,Dallas,0,23,22
69744,2024-10-03 13:39:35.886426,1610.09,414,purchase,New York,0,13,3
69745,2024-07-30 01:02:35.886431,1259.41,251,refund,Chicago,0,1,30
69746,2023-12-13 23:41:35.886442,4503.06,296,purchase,Chicago,0,23,13
69747,2024-01-18 06:15:35.886448,47.66,607,refund,San Jose,0,6,18
69748,2024-05-24 18:12:35.886454,56.78,995,purchase,San Antonio,0,18,24
69749,2023-11-25 00:17:35.886460,3534.76,154,refund,Houston,0,0,25
69750,2024-05-16 06:44:35.886466,4043.66,816,refund,Philadelphia,0,6,16
69751,2024-07-03 17:44:35.886471,3051.74,673,purchase,Philadelphia,0,17,3
69752,2023-11-16 03:47:35.886476,3724.19,937,purchase,Philadelphia,0,3,16
69753,2024-09-13 03:21:35.886482,1671.98,693,refund,Houston,0,3,13
69754,2024-02-11 15:37:35.886487,1719.55,615,purchase,Los Angeles,0,15,11
69755,2024-03-25 07:49:35.886492,4218.5,37,purchase,San Diego,0,7,25
69756,2024-02-22 23:11:35.886498,1132.78,608,refund,San Diego,0,23,22
69757,2024-10-19 09:05:35.886504,1367.05,959,purchase,Houston,0,9,19
69758,2024-04-21 15:04:35.886509,4751.93,950,purchase,San Jose,0,15,21
69759,2024-08-19 23:59:35.886515,4219.98,419,refund,San Antonio,0,23,19
69760,2024-01-17 21:51:35.886523,1639.83,342,purchase,Los Angeles,0,21,17
69761,2024-07-26 10:48:35.886529,4112.47,968,purchase,Los Angeles,0,10,26
69762,2024-08-04 22:26:35.886534,4173.37,205,purchase,Los Angeles,0,22,4
69763,2023-11-19 08:54:35.886543,4678.48,113,purchase,Los Angeles,0,8,19
69764,2024-06-20 12:19:35.886548,3229.05,703,refund,San Jose,0,12,20
69765,2024-02-06 18:32:35.886553,2079.77,465,purchase,San Diego,0,18,6
69766,2024-01-27 07:37:35.886558,4494.4,222,refund,Phoenix,0,7,27
69767,2024-01-24 07:31:35.886564,3592.23,89,purchase,Houston,0,7,24
69768,2024-09-24 02:23:35.886569,1020.6,712,purchase,Houston,0,2,24
69769,2024-02-02 11:01:35.886575,3990.69,446,purchase,Phoenix,0,11,2
69770,2023-11-28 21:40:35.886580,3028.34,69,refund,San Antonio,0,21,28
69771,2024-05-09 06:53:35.886586,812.89,173,refund,New York,0,6,9
69772,2024-02-10 18:25:35.886592,1944.4,127,refund,Houston,0,18,10
69773,2023-12-31 13:37:35.886597,4531.34,539,purchase,Philadelphia,0,13,31
69774,2024-03-07 03:31:35.886603,4447.04,582,refund,Dallas,0,3,7
69775,2024-09-03 02:09:35.886608,1570.11,184,refund,San Jose,0,2,3
69776,2024-02-28 17:46:35.886613,4134.28,312,refund,Philadelphia,0,17,28
69777,2024-08-23 05:32:35.886619,366.62,750,purchase,San Diego,0,5,23
69778,2024-02-04 11:32:35.886624,2113.2,875,purchase,Dallas,0,11,4
69779,2024-06-03 08:53:35.886630,3729.51,574,purchase,New York,0,8,3
69780,2023-11-09 07:12:35.886635,696.09,497,purchase,Chicago,0,7,9
69781,2023-12-01 19:57:35.886640,4098.14,776,purchase,San Antonio,0,19,1
69782,2024-10-19 22:45:35.886645,618.96,501,purchase,San Diego,0,22,19
69783,2024-03-11 20:05:35.886651,3348.48,18,purchase,Houston,0,20,11
69784,2023-11-15 21:30:35.886656,4648.03,390,refund,Philadelphia,0,21,15
69785,2023-11-24 05:51:35.886661,1062.17,560,purchase,San Antonio,0,5,24
69786,2024-04-05 03:58:35.886667,2134.59,79,refund,Houston,0,3,5
69787,2024-07-23 20:34:35.886672,227.71,360,purchase,San Antonio,0,20,23
69788,2023-12-24 04:31:35.886677,4860.19,806,purchase,Phoenix,0,4,24
69789,2024-01-03 04:44:35.886683,4211.12,97,purchase,Houston,0,4,3
69790,2024-05-10 11:53:35.886689,1255.32,68,refund,San Diego,0,11,10
69791,2023-10-26 00:25:35.886695,3886.16,110,purchase,Dallas,0,0,26
69792,2024-08-03 16:16:35.886700,198.24,532,refund,Phoenix,0,16,3
69793,2024-07-06 12:52:35.886706,4668.56,185,purchase,San Diego,0,12,6
69794,2024-10-09 11:07:35.886711,1102.38,252,purchase,Chicago,0,11,9
69795,2024-04-14 01:43:35.886716,3276.6,988,purchase,San Diego,0,1,14
69796,2023-11-04 02:30:35.886722,4600.57,713,refund,San Diego,0,2,4
69797,2023-12-22 21:59:35.886727,4056.05,176,refund,Dallas,0,21,22
69798,2024-03-12 14:55:35.886733,4287.69,193,purchase,Los Angeles,0,14,12
69799,2024-04-16 04:56:35.886739,776.05,998,refund,Chicago,0,4,16
69800,2024-04-28 11:27:35.886744,1979.57,947,refund,Chicago,0,11,28
69801,2024-03-20 18:36:35.886750,402.93,710,purchase,San Jose,0,18,20
69802,2024-02-29 09:00:35.886755,4187.37,886,refund,Houston,0,9,29
69803,2024-03-30 10:16:35.886761,3829.72,680,refund,San Antonio,0,10,30
69804,2024-10-14 18:23:35.886767,4229.29,769,refund,Houston,0,18,14
69805,2024-02-16 19:52:35.886772,3014.05,478,purchase,Houston,0,19,16
69806,2024-02-08 10:01:35.886778,1743.67,128,purchase,Dallas,0,10,8
69807,2023-10-27 08:27:35.886783,4967.18,206,purchase,Houston,0,8,27
69808,2024-01-09 11:25:35.886789,3468.71,124,refund,Chicago,0,11,9
69809,2024-09-03 08:00:35.886794,1559.03,56,purchase,San Diego,0,8,3
69810,2023-12-26 01:27:35.886800,3019.63,69,refund,San Jose,0,1,26
69811,2023-11-05 14:14:35.886806,3688.22,946,refund,Dallas,0,14,5
69812,2024-10-20 08:30:35.886811,4845.5,888,refund,Houston,0,8,20
69813,2024-01-10 01:49:35.886817,523.55,716,refund,San Antonio,0,1,10
69814,2024-05-24 13:06:35.886823,3973.79,1000,purchase,San Jose,0,13,24
69815,2024-09-28 12:13:35.886829,2542.03,985,purchase,Los Angeles,0,12,28
69816,2024-09-11 16:54:35.886834,2126.91,985,refund,San Diego,0,16,11
69817,2024-03-16 09:45:35.886840,3049.31,182,refund,San Antonio,0,9,16
69818,2024-05-02 16:04:35.886846,1010.93,338,refund,New York,0,16,2
69819,2024-01-14 23:55:35.886851,2885.04,248,purchase,Phoenix,0,23,14
69820,2024-03-27 20:03:35.886856,3600.86,44,refund,New York,0,20,27
69821,2024-04-11 15:30:35.886861,2371.85,56,refund,Phoenix,0,15,11
69822,2024-04-18 12:39:35.886866,3714.31,786,purchase,Philadelphia,0,12,18
69823,2024-07-18 05:57:35.886871,1929.1,249,purchase,Chicago,0,5,18
69824,2023-10-22 09:30:35.886876,668.69,733,refund,Phoenix,0,9,22
69825,2024-07-06 19:23:35.886881,355.97,384,refund,San Jose,0,19,6
69826,2023-12-26 12:04:35.886885,3903.8,794,refund,San Diego,0,12,26
69827,2023-12-11 19:49:35.886890,2283.85,541,purchase,Chicago,0,19,11
69828,2024-06-24 20:51:35.886895,928.45,902,purchase,Los Angeles,0,20,24
69829,2024-06-17 09:30:35.886900,458.74,224,purchase,Houston,0,9,17
69830,2024-01-05 07:39:35.886905,3544.61,562,refund,Los Angeles,0,7,5
69831,2024-09-13 22:29:35.886911,3834.25,735,purchase,Philadelphia,0,22,13
69832,2024-04-22 22:48:35.886922,3188.37,324,refund,Los Angeles,0,22,22
69833,2024-04-01 04:09:35.886929,4705.12,996,refund,Philadelphia,0,4,1
69834,2024-09-26 02:13:35.886934,438.65,147,purchase,Chicago,0,2,26
69835,2024-04-21 22:29:35.886940,1645.39,422,refund,Philadelphia,0,22,21
69836,2023-10-29 15:54:35.886946,2539.92,394,purchase,San Antonio,0,15,29
69837,2024-03-29 10:17:35.886952,3062.79,921,refund,Houston,0,10,29
69838,2023-10-25 06:51:35.886958,527.14,588,purchase,Phoenix,0,6,25
69839,2024-07-05 05:57:35.886963,4033.86,941,purchase,Los Angeles,0,5,5
69840,2024-04-16 09:37:35.886969,3210.77,705,refund,Philadelphia,0,9,16
69841,2024-06-30 05:32:35.886975,2585.76,116,purchase,Houston,0,5,30
69842,2024-07-01 04:54:35.886980,4215.4,497,purchase,Houston,0,4,1
69843,2023-12-19 15:34:35.886986,4992.66,891,purchase,Philadelphia,0,15,19
69844,2023-11-22 11:30:35.886991,4224.54,310,purchase,Phoenix,0,11,22
69845,2023-11-26 08:52:35.886996,114.06,255,purchase,Houston,0,8,26
69846,2024-05-17 14:11:35.887001,336.73,413,refund,Philadelphia,0,14,17
69847,2024-07-21 13:57:35.887007,4163.86,355,refund,Chicago,0,13,21
69848,2023-11-03 21:00:35.887012,1535.24,416,refund,San Diego,0,21,3
69849,2024-10-05 15:23:35.887017,1132.21,20,purchase,Dallas,0,15,5
69850,2024-08-18 04:43:35.887022,403.0,993,purchase,Houston,0,4,18
69851,2023-11-20 11:58:35.887028,4350.34,559,purchase,Chicago,0,11,20
69852,2024-02-09 04:38:35.887033,385.7,28,refund,San Jose,0,4,9
69853,2024-09-24 08:39:35.887038,931.83,461,purchase,San Antonio,0,8,24
69854,2024-07-25 07:46:35.887044,1506.79,983,refund,Dallas,0,7,25
69855,2023-10-31 02:20:35.887049,289.83,436,purchase,Dallas,0,2,31
69856,2024-01-12 18:42:35.887055,1795.29,734,refund,Phoenix,0,18,12
69857,2024-04-22 07:02:35.887060,626.33,904,purchase,Dallas,0,7,22
69858,2024-05-10 18:13:35.887065,75.8,619,purchase,San Antonio,0,18,10
69859,2024-05-21 09:39:35.887070,1759.37,138,purchase,Los Angeles,0,9,21
69860,2024-08-04 11:24:35.887075,3528.16,868,refund,San Antonio,0,11,4
69861,2024-08-27 19:35:35.887081,3295.71,581,refund,San Antonio,0,19,27
69862,2024-01-25 03:02:35.887086,99.22,510,refund,Los Angeles,0,3,25
69863,2024-03-08 16:19:35.887092,3217.44,230,refund,Phoenix,0,16,8
69864,2024-03-19 16:27:35.887098,2770.17,542,purchase,San Antonio,0,16,19
69865,2024-07-19 20:03:35.887103,4492.24,365,refund,Philadelphia,0,20,19
69866,2024-02-24 11:06:35.887108,327.47,217,refund,Philadelphia,0,11,24
69867,2024-06-22 23:41:35.887114,2258.36,899,purchase,San Antonio,0,23,22
69868,2024-02-13 18:22:35.887119,1820.4,1000,purchase,San Antonio,0,18,13
69869,2024-09-28 08:11:35.887125,3593.52,226,refund,Philadelphia,0,8,28
69870,2024-05-03 15:18:35.887131,825.49,197,refund,Dallas,0,15,3
69871,2024-09-25 17:43:35.887137,3632.7,532,purchase,San Antonio,0,17,25
69872,2024-08-17 09:02:35.887141,1479.68,278,purchase,Los Angeles,0,9,17
69873,2024-03-08 09:44:35.887146,4477.42,817,refund,Dallas,0,9,8
69874,2024-09-28 19:15:35.887151,3369.2,135,refund,Phoenix,0,19,28
69875,2024-04-08 05:30:35.887156,2881.25,7,refund,San Diego,0,5,8
69876,2024-01-08 03:42:35.887161,1410.03,92,refund,San Antonio,0,3,8
69877,2023-12-08 19:45:35.887166,731.09,343,purchase,Philadelphia,0,19,8
69878,2024-02-11 02:30:35.887170,4330.76,368,purchase,San Jose,0,2,11
69879,2024-09-08 12:13:35.887175,2465.1,906,purchase,San Diego,0,12,8
69880,2023-11-15 01:14:35.887180,2936.96,337,purchase,New York,0,1,15
69881,2024-05-12 04:10:35.887185,588.28,27,refund,Dallas,0,4,12
69882,2024-09-17 19:34:35.887190,300.78,844,refund,Chicago,0,19,17
69883,2024-04-21 16:35:35.887194,457.86,20,purchase,San Diego,0,16,21
69884,2024-09-01 06:09:35.887199,433.64,731,refund,San Diego,0,6,1
69885,2023-11-03 02:06:35.887204,3726.11,251,refund,San Diego,0,2,3
69886,2024-02-21 18:08:35.887209,6.03,86,refund,Chicago,0,18,21
69887,2024-01-05 20:28:35.887214,1884.01,285,purchase,Phoenix,0,20,5
69888,2024-04-06 09:57:35.887219,4696.98,436,purchase,Houston,0,9,6
69889,2024-09-22 09:24:35.887224,4129.6,826,refund,New York,0,9,22
69890,2023-12-28 00:01:35.887229,4460.28,866,purchase,Chicago,0,0,28
69891,2024-04-14 17:13:35.887234,474.53,278,purchase,Dallas,0,17,14
69892,2024-08-04 10:07:35.887239,964.5,507,purchase,Dallas,0,10,4
69893,2023-12-29 09:07:35.887244,4473.84,59,refund,San Antonio,0,9,29
69894,2024-09-15 03:10:35.887249,4863.26,719,refund,Dallas,0,3,15
69895,2024-08-27 15:23:35.887254,4949.11,984,refund,San Diego,0,15,27
69896,2024-06-29 17:23:35.887260,3343.64,110,purchase,Phoenix,0,17,29
69897,2024-08-30 11:28:35.887265,2316.5,958,refund,Los Angeles,0,11,30
69898,2024-07-20 15:06:35.887275,2614.37,795,refund,Philadelphia,0,15,20
69899,2024-02-12 05:07:35.887280,79.69,697,refund,Phoenix,0,5,12
69900,2024-10-03 13:58:35.887285,4372.2,82,refund,San Diego,0,13,3
69901,2024-03-28 04:19:35.887291,4426.34,830,refund,Los Angeles,0,4,28
69902,2024-01-16 01:43:35.887296,1744.66,284,refund,Philadelphia,0,1,16
69903,2024-07-07 08:28:35.887302,1051.74,423,purchase,San Diego,0,8,7
69904,2023-11-24 15:48:35.887307,3127.9,124,purchase,San Diego,0,15,24
69905,2024-07-30 09:14:35.887312,4398.89,188,refund,San Diego,0,9,30
69906,2023-11-20 18:59:35.887317,2205.66,220,purchase,Los Angeles,0,18,20
69907,2024-03-05 02:56:35.887323,4477.88,150,purchase,San Jose,0,2,5
69908,2024-10-06 19:03:35.887328,4650.66,815,refund,Houston,0,19,6
69909,2024-02-06 14:26:35.887333,415.08,926,refund,Phoenix,0,14,6
69910,2024-05-05 20:07:35.887339,2574.92,704,refund,San Diego,0,20,5
69911,2024-06-12 16:31:35.887344,3608.29,273,purchase,Dallas,0,16,12
69912,2024-10-20 09:37:35.887349,4513.23,678,refund,Dallas,0,9,20
69913,2024-07-10 21:47:35.887354,2026.14,374,refund,Dallas,0,21,10
69914,2024-03-06 09:26:35.887360,341.34,766,refund,San Diego,0,9,6
69915,2024-08-09 15:26:35.887365,1995.73,355,purchase,Chicago,0,15,9
69916,2023-12-13 02:53:35.887370,41.27,423,refund,San Jose,0,2,13
69917,2024-04-23 23:10:35.887381,3596.02,202,purchase,San Antonio,0,23,23
69918,2024-08-17 02:32:35.887386,1082.97,44,purchase,Chicago,0,2,17
69919,2024-04-25 23:58:35.887391,3788.06,8,purchase,Dallas,0,23,25
69920,2023-12-06 21:42:35.887396,177.72,648,purchase,San Jose,0,21,6
69921,2024-05-23 08:59:35.887402,3443.43,843,purchase,Dallas,0,8,23
69922,2024-04-04 15:45:35.887407,749.47,520,refund,San Jose,0,15,4
69923,2023-11-17 01:49:35.887413,935.34,70,refund,San Jose,0,1,17
69924,2024-01-07 01:20:35.887418,1446.62,121,refund,San Diego,0,1,7
69925,2024-04-16 16:40:35.887423,2668.15,810,refund,New York,0,16,16
69926,2024-02-19 10:45:35.887428,4196.39,149,refund,Dallas,0,10,19
69927,2024-02-17 11:14:35.887434,1233.08,611,refund,Chicago,0,11,17
69928,2024-04-04 06:03:35.887439,2613.79,591,refund,San Antonio,0,6,4
69929,2024-03-07 01:32:35.887446,404.72,901,purchase,New York,0,1,7
69930,2024-08-06 22:54:35.887451,4463.16,16,purchase,Los Angeles,0,22,6
69931,2024-03-19 05:07:35.887456,2148.18,824,purchase,San Jose,0,5,19
69932,2024-08-28 19:00:35.887462,1247.73,101,refund,Dallas,0,19,28
69933,2024-05-15 12:24:35.887467,1124.29,456,purchase,San Antonio,0,12,15
69934,2024-10-18 05:20:35.887472,2406.56,952,purchase,Houston,0,5,18
